unique_key,created_time,closed_time,created_date,closed_date,agency_name,complaint_type,descriptor,incident_zip,incident_address,address_type,city,status
39446593,10:08:00,14:30:00,6/12/2018,6/18/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,250 WEST   94 STREET,ADDRESS,NEW YORK,Closed
39449261,11:26:00,13:00:00,6/13/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10022,1008 2 AVENUE,ADDRESS,NEW YORK,Closed
39450259,1:09:00,0:00:00,6/13/2018,6/16/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10011,15 WEST    8 STREET,ADDRESS,NEW YORK,Closed
39450286,1:12:00,0:00:00,6/13/2018,6/16/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,61 2 AVENUE,ADDRESS,NEW YORK,Closed
39450290,19:56:00,0:00:00,6/13/2018,6/16/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10040,213 BENNETT AVENUE,ADDRESS,NEW YORK,Closed
39451376,19:53:00,23:37:00,6/13/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10023,145 WEST   72 STREET,ADDRESS,NEW YORK,Closed
39451396,7:36:00,0:00:00,6/13/2018,6/16/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10019,210 WEST   55 STREET,ADDRESS,NEW YORK,Closed
39451403,21:00:00,0:00:00,6/13/2018,6/16/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10035,53 EAST  124 STREET,ADDRESS,NEW YORK,Closed
39453221,13:43:00,17:30:00,6/13/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,430 LAFAYETTE STREET,ADDRESS,NEW YORK,Closed
39453227,16:20:00,16:00:00,6/13/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10038,90 JOHN STREET,ADDRESS,NEW YORK,Closed
39453260,0:55:00,0:00:00,6/13/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10019,54 WEST   56 STREET,ADDRESS,NEW YORK,Closed
39454111,21:00:00,0:00:00,6/13/2018,6/16/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,341 EAST    6 STREET,ADDRESS,NEW YORK,Closed
39455008,23:01:00,0:00:00,6/13/2018,6/16/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10011,33 WEST    9 STREET,ADDRESS,NEW YORK,Closed
39455990,19:49:00,21:15:00,6/13/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10023,145 WEST   72 STREET,ADDRESS,NEW YORK,Closed
39456338,14:51:00,0:00:00,6/13/2018,6/16/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10034,49 PAYSON AVENUE,ADDRESS,NEW YORK,Closed
39458055,15:08:00,14:08:00,6/14/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10013,484 BROADWAY,ADDRESS,NEW YORK,Closed
39458064,14:52:00,0:00:00,6/14/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10036,401 WEST   46 STREET,ADDRESS,NEW YORK,Closed
39462062,8:08:00,14:30:00,6/14/2018,6/28/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10014,99 BANK STREET,ADDRESS,NEW YORK,Closed
39463149,0:13:00,0:00:00,6/14/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,668 AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed
39463250,13:44:00,0:00:00,6/14/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10013,482 BROADWAY,ADDRESS,NEW YORK,Closed
39463313,17:16:00,9:29:00,6/14/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,141 1 AVENUE,ADDRESS,NEW YORK,Closed
39464518,15:08:00,0:00:00,6/14/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10023,243 WEST END AVENUE,ADDRESS,NEW YORK,Closed
39465966,11:55:00,11:14:00,6/14/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,15 GRAMERCY PARK,ADDRESS,NEW YORK,Closed
39467242,20:40:00,0:00:00,6/14/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10002,203 HENRY STREET,ADDRESS,NEW YORK,Closed
39467243,13:41:00,14:00:00,6/14/2018,7/3/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10014,2 CHARLTON STREET,ADDRESS,NEW YORK,Closed
39467295,11:56:00,9:29:00,6/14/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10075,1120 LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed
39468214,7:28:00,12:00:00,6/14/2018,6/14/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10014,319 6 AVENUE,ADDRESS,NEW YORK,Closed
39469975,0:31:00,0:00:00,6/15/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10023,131 WEST   71 STREET,ADDRESS,NEW YORK,Closed
39470128,7:24:00,14:06:00,6/15/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10038,100 MAIDEN LANE,ADDRESS,NEW YORK,Closed
39470898,10:02:00,14:04:00,6/15/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10019,525 WEST   50 STREET,ADDRESS,NEW YORK,Closed
39470916,23:30:00,0:00:00,6/15/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,668 AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed
39476936,12:03:00,9:25:00,6/15/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10033,1525 ST NICHOLAS AVENUE,ADDRESS,NEW YORK,Closed
39478544,15:28:00,12:30:00,6/16/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10024,170 WEST   78 STREET,ADDRESS,NEW YORK,Closed
39478554,9:31:00,12:00:00,6/16/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10001,239 10 AVENUE,ADDRESS,NEW YORK,Closed
39478569,16:37:00,9:23:00,6/16/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10012,2 WASHINGTON SQUARE VILLAGE,ADDRESS,NEW YORK,Closed
39481105,19:46:00,22:00:00,6/16/2018,7/17/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10128,314 EAST   91 STREET,ADDRESS,NEW YORK,Closed
39482208,14:19:00,9:22:00,6/16/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10032,216 FT WASHINGTON AVENUE,ADDRESS,NEW YORK,Closed
39484416,9:02:00,10:00:00,6/16/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10024,2315 BROADWAY,ADDRESS,NEW YORK,Closed
39490253,21:32:00,0:00:00,6/17/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10075,1120 LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed
39491587,3:14:00,23:00:00,6/17/2018,7/13/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10024,212 WEST   79 STREET,ADDRESS,NEW YORK,Closed
39491601,22:14:00,0:00:00,6/17/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10013,221 WEST BROADWAY,ADDRESS,NEW YORK,Closed
39494396,17:30:00,22:15:00,6/18/2018,7/9/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,15 GRAMERCY PARK SOUTH,ADDRESS,NEW YORK,Closed
39499370,22:01:00,21:30:00,6/18/2018,7/16/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10009,122 1 AVENUE,ADDRESS,NEW YORK,Closed
39499379,14:43:00,12:00:00,6/18/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10019,49 WEST   55 STREET,ADDRESS,NEW YORK,Closed
39499402,14:19:00,17:30:00,6/18/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10036,37 WEST   47 STREET,ADDRESS,NEW YORK,Closed
39501785,15:06:00,14:30:00,6/18/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10075,1122 LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed
39502724,20:23:00,0:00:00,6/19/2018,7/11/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,305 2 AVENUE,ADDRESS,NEW YORK,Closed
39503772,15:12:00,12:00:00,6/19/2018,7/6/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10030,204 WEST  134 STREET,ADDRESS,NEW YORK,Closed
39503823,18:07:00,21:30:00,6/19/2018,7/13/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,50 WEST   96 STREET,ADDRESS,NEW YORK,Closed
39504596,11:43:00,15:16:00,6/19/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10005,63 WALL STREET,ADDRESS,NEW YORK,Closed
39505029,19:28:00,1:15:00,6/19/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10002,95 MADISON STREET,ADDRESS,NEW YORK,Closed
39507013,9:55:00,11:30:00,6/19/2018,6/27/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10014,319 6 AVENUE,ADDRESS,NEW YORK,Closed
39507822,16:22:00,19:43:00,6/19/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10012,398 WEST BROADWAY,ADDRESS,NEW YORK,Closed
39507846,12:03:00,0:00:00,6/19/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10001,507 WEST   28 STREET,ADDRESS,NEW YORK,Closed
39508769,9:13:00,13:00:00,6/19/2018,6/29/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10019,767 9 AVENUE,ADDRESS,NEW YORK,Closed
39508770,14:10:00,21:45:00,6/19/2018,7/18/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10017,20 EAST   46 STREET,ADDRESS,NEW YORK,Closed
39508818,12:39:00,12:30:00,6/19/2018,7/3/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10017,20 EAST   46 STREET,ADDRESS,NEW YORK,Closed
39508823,18:03:00,22:15:00,6/19/2018,7/12/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10024,175 WEST   90 STREET,ADDRESS,NEW YORK,Closed
39509784,18:34:00,21:15:00,6/19/2018,7/11/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10013,76 VARICK STREET,ADDRESS,NEW YORK,Closed
39511999,12:09:00,13:30:00,6/19/2018,6/27/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10005,67 WALL STREET,ADDRESS,NEW YORK,Closed
39517018,7:17:00,9:54:00,6/20/2018,6/28/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10001,430 WEST   25 STREET,ADDRESS,NEW YORK,Closed
39517138,11:43:00,9:59:00,6/20/2018,6/28/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10128,1245 PARK AVENUE,ADDRESS,NEW YORK,Closed
39517139,1:12:00,0:00:00,6/20/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10002,79 CLINTON STREET,ADDRESS,NEW YORK,Closed
39518296,23:48:00,23:00:00,6/20/2018,7/17/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,2527 BROADWAY,ADDRESS,NEW YORK,Closed
39519495,18:56:00,22:19:00,6/20/2018,6/28/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,409 CENTRAL PARK WEST,ADDRESS,NEW YORK,Closed
39519608,17:06:00,8:45:00,6/20/2018,6/28/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10023,57 WEST   69 STREET,ADDRESS,NEW YORK,Closed
39519609,11:06:00,9:29:00,6/20/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10075,1122 LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed
39520246,7:51:00,12:00:00,6/20/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,2526 BROADWAY,ADDRESS,NEW YORK,Closed
39525376,9:09:00,11:45:00,6/21/2018,7/3/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10024,428 AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed
39525443,15:01:00,0:00:00,6/21/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10036,315 WEST   47 STREET,ADDRESS,NEW YORK,Closed
39528542,9:59:00,13:30:00,6/21/2018,7/6/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10032,601 WEST  173 STREET,ADDRESS,NEW YORK,Closed
39532401,22:59:00,0:00:00,6/21/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10024,2315 BROADWAY,ADDRESS,NEW YORK,Closed
39534440,23:13:00,0:00:00,6/22/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10016,155 EAST   33 STREET,ADDRESS,NEW YORK,Closed
39535714,13:14:00,22:30:00,6/22/2018,7/10/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,105 EAST   17 STREET,ADDRESS,NEW YORK,Closed
39535717,13:34:00,9:30:00,6/22/2018,7/3/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10011,5 WEST    8 STREET,ADDRESS,NEW YORK,Closed
39536799,11:24:00,11:28:00,6/22/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10011,200 WEST   14 STREET,ADDRESS,NEW YORK,Closed
39537868,15:23:00,13:30:00,6/22/2018,6/28/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10009,650 EAST   12 STREET,ADDRESS,NEW YORK,Closed
39537906,12:08:00,9:00:00,6/22/2018,7/17/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10065,323 EAST   65 STREET,ADDRESS,NEW YORK,Closed
39537991,11:38:00,12:45:00,6/22/2018,7/2/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10013,158 HESTER STREET,ADDRESS,NEW YORK,Closed
39539044,16:10:00,11:30:00,6/22/2018,6/29/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10022,330 EAST   53 STREET,ADDRESS,NEW YORK,Closed
39539141,11:20:00,0:00:00,6/22/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,305 2 AVENUE,ADDRESS,NEW YORK,Closed
39540076,21:13:00,0:00:00,6/22/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10010,17 LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed
39540111,7:13:00,11:30:00,6/22/2018,7/12/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10065,9 EAST   67 STREET,ADDRESS,NEW YORK,Closed
39540139,14:57:00,9:58:00,6/22/2018,6/28/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10027,130 WEST  124 STREET,ADDRESS,NEW YORK,Closed
39541304,15:09:00,14:03:00,6/22/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10009,650 EAST   12 STREET,ADDRESS,NEW YORK,Closed
39541517,13:32:00,21:30:00,6/22/2018,7/9/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10011,242 8 AVENUE,ADDRESS,NEW YORK,Closed
39542497,22:37:00,0:00:00,6/22/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10038,2 GOLD STREET,ADDRESS,NEW YORK,Closed
39542652,18:33:00,20:30:00,6/23/2018,7/11/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,212 EAST   10 STREET,ADDRESS,NEW YORK,Closed
39543663,9:00:00,9:30:00,6/23/2018,6/27/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,303 2 AVENUE,ADDRESS,NEW YORK,Closed
39544778,18:51:00,23:00:00,6/23/2018,7/18/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10038,100 MAIDEN LANE,ADDRESS,NEW YORK,Closed
39546813,19:25:00,20:45:00,6/23/2018,7/19/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10029,2126 2 AVENUE,ADDRESS,NEW YORK,Closed
39549899,16:38:00,15:45:00,6/23/2018,6/27/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10038,100 MAIDEN LANE,ADDRESS,NEW YORK,Closed
39550015,15:32:00,22:17:00,6/23/2018,6/28/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,409 CENTRAL PARK WEST,ADDRESS,NEW YORK,Closed
39552144,17:38:00,12:45:00,6/24/2018,7/2/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10011,78 WEST   12 STREET,ADDRESS,NEW YORK,Closed
39554071,22:09:00,18:15:00,6/24/2018,8/1/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10012,53 CROSBY STREET,ADDRESS,NEW YORK,Closed
39558897,8:56:00,15:00:00,6/25/2018,7/5/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10038,90 MAIDEN LANE,ADDRESS,NEW YORK,Closed
39567799,10:19:00,13:00:00,6/26/2018,7/6/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10128,1245 PARK AVENUE,ADDRESS,NEW YORK,Closed
39560583,14:14:00,14:00:00,6/25/2018,6/28/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,141 1 AVENUE,ADDRESS,NEW YORK,Closed
39561471,19:58:00,0:00:00,6/25/2018,6/29/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,852 AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed
39562603,9:47:00,15:00:00,6/25/2018,6/27/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10002,143 ESSEX STREET,ADDRESS,NEW YORK,Closed
39564109,10:31:00,11:15:00,6/25/2018,7/9/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10013,35 CROSBY STREET,ADDRESS,NEW YORK,Closed
39564495,8:19:00,9:59:00,6/25/2018,6/28/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,60 EAST    3 STREET,ADDRESS,NEW YORK,Closed
39565246,18:20:00,0:00:00,6/25/2018,6/30/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10004,1 SOUTH STREET,ADDRESS,NEW YORK,Closed
39569532,22:19:00,23:30:00,6/26/2018,7/18/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10011,250 WEST   14 STREET,ADDRESS,NEW YORK,Closed
39569565,6:20:00,9:22:00,6/26/2018,7/13/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,666 WEST END AVENUE,ADDRESS,NEW YORK,Closed
39569591,16:35:00,11:45:00,6/26/2018,7/6/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10021,1034 LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed
39573028,9:34:00,14:39:00,6/26/2018,7/6/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10038,100 MAIDEN LANE,ADDRESS,NEW YORK,Closed
39576219,9:21:00,14:36:00,6/26/2018,7/6/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10023,20 WEST   72 STREET,ADDRESS,NEW YORK,Closed
39576287,21:44:00,0:00:00,6/26/2018,6/29/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,15 GRAMERCY PARK SOUTH,ADDRESS,NEW YORK,Closed
39577416,10:19:00,9:17:00,6/26/2018,7/13/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10029,1468 MADISON AVENUE,ADDRESS,NEW YORK,Closed
39577819,12:21:00,0:00:00,6/27/2018,7/3/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,251 WEST  109 STREET,ADDRESS,NEW YORK,Closed
39577820,9:27:00,9:24:00,6/27/2018,7/13/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10009,532 EAST    6 STREET,ADDRESS,NEW YORK,Closed
39578893,21:35:00,22:30:00,6/27/2018,7/16/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10010,160 EAST   26 STREET,ADDRESS,NEW YORK,Closed
39580094,23:00:00,21:15:00,6/27/2018,7/23/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10021,1321 3 AVENUE,ADDRESS,NEW YORK,Closed
39581216,1:01:00,0:00:00,6/27/2018,7/3/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10033,227 HAVEN AVENUE,ADDRESS,NEW YORK,Closed
39581291,22:21:00,0:00:00,6/27/2018,7/3/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10028,146 EAST   84 STREET,ADDRESS,NEW YORK,Closed
39584646,19:35:00,20:05:00,6/27/2018,7/9/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,409 CENTRAL PARK WEST,ADDRESS,NEW YORK,Closed
39585883,8:40:00,21:45:00,6/27/2018,7/19/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10128,124 EAST   91 STREET,ADDRESS,NEW YORK,Closed
39587036,4:05:00,0:00:00,6/28/2018,7/3/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10005,10 LIBERTY STREET,ADDRESS,NEW YORK,Closed
39589986,17:56:00,13:45:00,6/28/2018,7/11/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10014,123 BANK STREET,ADDRESS,NEW YORK,Closed
39590920,12:43:00,17:45:00,6/28/2018,7/10/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,2527 BROADWAY,ADDRESS,NEW YORK,Closed
39593617,15:55:00,14:45:00,6/28/2018,7/9/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10014,755 WASHINGTON STREET,ADDRESS,NEW YORK,Closed
39594681,12:01:00,11:30:00,6/28/2018,7/11/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10023,344 WEST   72 STREET,ADDRESS,NEW YORK,Closed
39597826,15:04:00,12:30:00,6/29/2018,7/12/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10032,216 FT WASHINGTON AVENUE,ADDRESS,NEW YORK,Closed
39597873,16:49:00,9:21:00,6/29/2018,7/13/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,141 1 AVENUE,ADDRESS,NEW YORK,Closed
39600237,14:57:00,0:00:00,6/29/2018,7/5/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10011,23 WEST    8 STREET,ADDRESS,NEW YORK,Closed
39605832,0:05:00,22:59:00,6/29/2018,7/2/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,61 2 AVENUE,ADDRESS,NEW YORK,Closed
39606107,2:26:00,0:00:00,6/29/2018,7/5/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10026,2107 FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,Closed
39606194,22:59:00,21:12:00,6/30/2018,7/3/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10038,90 MAIDEN LANE,ADDRESS,NEW YORK,Closed
39607098,10:12:00,11:45:00,6/30/2018,7/19/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10024,73 WEST   82 STREET,ADDRESS,NEW YORK,Closed
39608921,12:41:00,10:09:00,6/30/2018,7/12/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10032,518 WEST  170 STREET,ADDRESS,NEW YORK,Closed
39609082,7:37:00,17:52:00,6/30/2018,7/10/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10005,25 CEDAR STREET,ADDRESS,NEW YORK,Closed
39611822,8:34:00,9:20:00,6/30/2018,7/13/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10012,95 GREENE STREET,ADDRESS,NEW YORK,Closed
39612381,23:34:00,21:12:00,6/30/2018,7/3/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10003,212 EAST   10 STREET,ADDRESS,NEW YORK,Closed
39614813,0:18:00,21:11:00,7/1/2018,7/3/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10036,305 WEST   46 STREET,ADDRESS,NEW YORK,Closed
39618114,23:19:00,22:45:00,7/1/2018,7/10/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10019,850 12 AVENUE,ADDRESS,NEW YORK,Closed
39620464,10:04:00,18:00:00,7/2/2018,7/6/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10025,409 CENTRAL PARK WEST,ADDRESS,NEW YORK,Closed
39626634,12:37:00,10:57:00,7/2/2018,7/13/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10036,307 WEST   43 STREET,ADDRESS,NEW YORK,Closed
39627790,3:42:00,21:09:00,7/2/2018,7/3/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10019,601 WEST   57 STREET,ADDRESS,NEW YORK,Closed
39627791,20:58:00,0:00:00,7/2/2018,7/10/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10038,80 MAIDEN LANE,ADDRESS,NEW YORK,Closed
39627792,20:30:00,0:00:00,7/2/2018,7/6/2018,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10019,600 WEST   58 STREET,ADDRESS,NEW YORK,Closed
